company,prefer,location,url,tool
제로원에이아이,"• 상용서비스 개발/ 배포 / 관리
• LLM fine-tuning경험, LLMOps 구축경험, LangChain 개발경험, CKA, CKS, CNCF, CNCF 에코시스템 개발경험, Golang서버개발경험, 빅데이터(Big Data) 에코시스템 개발경험, AI 파이프라인경험(MLOps, AIOps, CI/CD), AWS 등 클라우드 서비스경험, Database/API 개발경험, 데이터센터인프라개발경험, 블록체인 프로젝트 개발경험, AI모델개발 경험(캐글 및 주요대회 상위입상), AI 모델서빙 및 운용경험, 탑티어 컨퍼러스 및 저널 출판 경험, 보안AI(secure AI, federated learning)개발경험, 시계열데이터 AI 개발경험, 인과추론 AI 개발경험, MOOC(cs329s, cs231n, cs224n)",경기.한국,https://www.wanted.co.kr/wd/166683,Python
콘텐츠웨이브(wavve),"• MSA 설계 및 적용 경험이 있는 분
• (또는) 회원/인증 시스템 개발 경험이 있는 분
• (또는) 상품/빌링 시스템 개발 경험이 있는 분
• Redis 등 Document 캐시 이용 개발 경험이 있는 분
• 도메인 기반 설계(DDD)가 능숙한 분
• node.js, go 언어를 활용한 개발 경험이 있는 분 


근무조건
• 고용형태 : 정규직(수습 3개월, 급여 100% 지급)
• 근무장소 : 서울시 영등포구 여의나루로 60, 포스트타워
• 급여조건 : 회사내규 및 별도 협의

합류 여정
서류 전형 ＞ 코딩테스트 ＞ 1차인터뷰 ＞ 2차인터뷰 ＞  합류
• 1차인터뷰는 별도의 과제 및 코드 리뷰 형태로 진행됩니다.
• 세부 내용은 서류 합격자에 한하여 안내드릴 예정입니다.

유의사항
• 전형 절차는 상황에 따라 변동될 수 있습니다.
• 서류전형 합격자에 한해 SKCT(인성검사)가 진행될 수 있습니다.
• 해당 공고는 모집 완료 시 조기 마감될 수 있습니다.
• 허위사실 기재 시, 채용이 취소될 수 있습니다.",서울.한국,https://www.wanted.co.kr/wd/165983,"Asana
Confluence
JIRA
GraphQL
Hadoop
MongoDB
Redis
Spark
VueJS
CSS
Java
JavaScript
Kotlin
Node.js
Python
SQL
Swift
Data Analysis
MVVM
Tableau
NoSQL
Apache
카산드라
ElasticSearch
NodeJS
Golang
RESTful WebServices
MSSQL"
콘텐츠웨이브(wavve),"• NOSQL 운영 경험(elasticsearch, mongo, cassandra, redis)이 있는 분
• 클라우드 환경 데이터베이스로의 마이그레이션 경험이 있는 분
• Python, golang 등 개발 언어 활용 또는 이해가 가능한 분
• 협업 및 소통에 적극적이고 긍정적인 마인드를 가진 분
• 데이터베이스 New Feature에 대해 관심이 많은 분


근무조건
• 고용형태 : 정규직(수습 3개월, 급여 100% 지급)
• 근무장소 : 서울시 영등포구 여의나루로 60, 포스트타워
• 급여조건 : 회사내규 및 별도 협의

합류 여정
서류 전형 ＞ 1차인터뷰 ＞ 2차인터뷰 ＞  합류
• 1차인터뷰는 테스트 진행 및 리뷰의 형태로 진행됩니다.
• 세부 내용은 합격자에 한하여 안내드릴 예정입니다.

유의사항
• 전형 절차는 상황에 따라 변동될 수 있습니다.
• 서류전형 합격자에 한해 SKCT(인성검사)가 진행될 수 있습니다.
• 해당 공고는 모집 완료 시 조기 마감될 수 있습니다.
• 허위사실 기재 시, 채용이 취소될 수 있습니다.",서울.한국,https://www.wanted.co.kr/wd/165970,"Asana
Confluence
JIRA
GraphQL
Hadoop
MongoDB
Redis
Spark
VueJS
CSS
Java
JavaScript
Kotlin
Node.js
Python
SQL
Swift
Data Analysis
MVVM
Tableau
NoSQL
Apache
카산드라
ElasticSearch
NodeJS
Golang
RESTful WebServices
MSSQL"
씨엔알리서치,"Agile / Scrum 방법론 및 그 안에서의 QA활동
품질 엔지니어 또는 품질 심사원과 같은 전문 인증
임상 / 의료 / 제약 산업 내 경력",서울.한국,https://www.wanted.co.kr/wd/165312,"AWS
NoSQL
Spring Framework
클라우드 응용 프로그램
도메인 관리
라이브러리 관리
Restful API"
튜닙,"• 관련 학과 전공자
• 해당 직무 근무 경험자",경기.한국,https://www.wanted.co.kr/wd/163203,"Confluence
Git
JIRA
Flask
Python
SQL
AWS
PostgreSQL
RESTful WebServices
Notion
Redmine
FastAPI"
클라모스,"■ 우대사항
 - Deep learning framework (Pytorch, Tensorflow 등) 사용 가능자
 - Computer vision 또는 Machine learning 관련 논문 / 특허 작성 경험자
 - Multi-modal (Image + Text) Learning 경험자
 - Machine learning model 배포 경험자",서울.한국,https://www.wanted.co.kr/wd/163031,Python
티오더,"여러 벤더의 POS 장비와 연동 경험이 있으신 분
여러 IoT 및 로봇 장비 연동 경험이 있으신 분
AWS 운영 경험이 있으신 분
Python/Rust/Typescript 등 컴퓨터 언어에 익숙한 분
웹 서비스에 대한 이해도가 높으신 분
NoSQL (Redis, 엘라스틱서치 등)에 대한 운영 경험이 있으신 분
Git/노션/슬랙 및 기타 협업 툴에 대한 이해도가 높으신 분",서울.한국,https://www.wanted.co.kr/wd/162905,"Node.js
AWS
DevOps
NodeJS"
카티어스,"• 오픈소스 코드를 자유롭게 수정하고 활용할 수 있는 능력이 있는 분
• 문제 해결에 필요하다면 분야를 가리지 않고 기술을 습득하려는 의지와 욕심이 있는 분
• API화 및 배포까지 할 정도로 Python 사용에 능숙하신 분
• SQL, Python, R 등 통계/분석 프로그램을 능숙하게 다룰 수 있는 분
• 추천 모델을 직접 개발하고 서비스한 경험이 있으신 분
• 머신러닝 등 최신 알고리즘을 활용한 실제 비즈니스 문제 해결 경험이 있는 분
• 시각화 도구, 모델 최적화, 프로파일러, 서빙, 프로덕션 파이프라인 등의 딥러닝 도구 생태계 활용 경험이 있는 분
• 서비스 개선을 위한 실험 설계 및 분석 경험(A/B Test 설계 분석)이 있으신 분",서울.한국,https://www.wanted.co.kr/wd/162383,"Github
Pytorch
Tensorflow
Python
Docker"
하이퍼커넥트,"• 데이터 거버넌스 정책을 회사에 도입하여 뛰어난 효과를 경험 하신 분
• 새로운 비즈니스 도메인 지식을 빠르게 이해하고, 데이터 기반 의사 결정에 기여하는 것을 즐거워 하시는 분
• 대규모 데이터를 BI환경에서 최적화 해본 경험이 있으신 분
• 데이터 품질 관리와 파이프라인 효율성을 높이기 위해 dbt와 같은 툴에 대한 실무 경험이 있으신 분



[How we work]
• 정의되지 않은 과제를 정의하고 스스로 해결책을 찾아 해결할 수 있습니다.
• 팀 단위 프로젝트를 성공적으로 리딩할 수 있으며, 팀간 협업을 이끌고 다른 기능의 직군 파트너와 협업을 할 수 있습니다.
• 팀 안팎으로 커뮤니케이션하며 내 메시지를 청자에 맞추어 적절한 수준에서 명확하고 간결하게 제시할 수 있습니다.
• 팀간의 협업을 돕고 결과를 만들어낼 수 있도록 지원합니다. 
• 프로젝트의 결과물을 팀 목표와 align할 수 있습니다.



[고용형태/채용절차/근무시간]
• 고용 형태: 정규직
• 채용 절차: 서류전형 ＞ Technical Competency Test ＞ Recruiter Call ＞ 1차 면접 ＞ 2차 면접 ＞ 3차면접(해당 시) ＞ 최종합격 (* 필요시 면접 전형 등이 추가로 진행될 수 있습니다.)
• 근무 시간: 근무시간을 자율적으로 선택하는DIY(Do It Yourself) 근무제 (단, 병무청 복무규정에 따라 산업기능요원, 전문연구요원은 시차출근제 적용 - 오전 8시 ~ 11시 사이 출근)
• 지원 서류: 자유 양식의 상세 경력기반 국문 또는 영문이력서(PDF)",서울.한국,https://www.wanted.co.kr/wd/161463,
디오비스튜디오,"• 관련학과 전공자 우대
• 퍼블릭 클라우드를 활용한 백엔드 개발 3년 이상
• RDBMS를 활요한 DB설계 및 개발 경험
• 긍정적, 적극적 태도 가진 분 우대
• Severless 시스템 사용 ex) AWS lambda
• CI/CD 경험 ex) Github Action
• 결제시스템 개발 경험
• 대용량 트래픽 처리 경험
• 챗봇 개발 경험",서울.한국,https://www.wanted.co.kr/wd/160527,"AWS
네트워크 보안
네트워크 인프라
네트워크 운영"
코넥시오에이치,"• 금융, 통계, 빅데이터 관련 연구 실적이 있으신 분
• 데이터, 핀테크 산업 종사 경험자
• 스스로 문제를 파악하고 가설을 제기하고 실험을 통해 검증하는 것을 좋아하는 분
• 다양한 직군과의 커뮤니케이션에 어려움이 없으신 분",서울.한국,https://www.wanted.co.kr/wd/159752,"Linux
Python
SQL
AWS
Docker
Shell Scripting
RDBMS
ElasticSearch"
크레버스,"• 데이터 엔지니어링 관련 인증 (예 : AWS Certified Data Analytics, Google Cloud Professional Data Engineer)
• 기계학습, 딥러닝 및 AI 분야에 대한 이해 및 MLOps 경험 및 인증 (예 : Google Cloud Professional Machine Learning Engineer, AWS Machine Learning Specialty)
• Java/Python/Scala 중 한가지 이상 언어로 개발 경험이 있으신 분
• Cloud native 프로젝트 진행 경험 보유하신 분
• Container/Docker/Kubernetes(Container Orchestration 전반) 실무 경험이나 이해가 있으신 분
• 실시간 데이터 처리 및 스트리밍 기술에 대한 경험 있으신 분
• 데이터 시각화 도구 (예 : Tableau, Power BI, Looker) 사용 경험 있으신 분
• 이러닝 서비스 관련 경력 보유하신 분",서울.한국,https://www.wanted.co.kr/wd/159731,"Azure
Hadoop
MongoDB
MySQL
VueJS
CSS
Java
Python
Scala
SQL
Power BI
Tableau
AWS
NoSQL
GCP
Apache Spark
Apache Kafka"
넥슨코리아(NEXON),"• 딥텍스트의 문법적 구조나 단어의 용례 등 한국어에 대한 깊은 지식과 이해도를 지니신 분
• 중국어, 일본어, 영어 등 외국어 활용 역량 또는 문법적 지식이 뛰어나신 분
• 모델 학습 및 평가에 필요한 데이터 설계, 수집, 라벨링 등의 작업을 직접 수행한 경험이 있으신 분
• 서비스에 적용된 모델을 다양한 정량 지표를 이용해 모니터링하고 개선해 본 경험이 있으신 분
• Named Entity Recognition, Sentiment Analysis, Topic Modeling등에 대한 지식 또는 경험이 있으신 분
• Transformer로 대표되는 대규모 모델 사용 경험 혹은 언어 모델(BERT, ELECTRA 등) 사전 학습 경험을 보유하신 분
• 자체적으로 모델 아키텍쳐 전체 또는 Custom Layer 를 구성해 본 경험이 있으신 분
• 특정 분야 SOTA 모델 사용 및 그 결과에 대한 실증적 분석을 진행한 경험이 있으신 분
• 게임 산업에서의 자연어처리 기술 적용에 대한 관심이 있으신 분",경기.한국,https://www.wanted.co.kr/wd/159665,
넥슨코리아(NEXON),"• 딥러닝 최적화 라이브러리 활용 및 거대 언어 모델 학습 경험이 있으신 분
• ML 프로덕트의 생애 주기(문제 정의, 로그 가공, 분석, 모델링, 실험 단계의 전체 프로세스) 경험을 보유하신 분
• 모델 학습 및 평가에 필요한 데이터 설계, 수집, 라벨링 등의 작업을 직접 수행한 경험이 있으신 분
• 서비스에 적용된 모델을 다양한 정량 지표를 이용해 모니터링하고 개선해 본 경험이 있으신 분
• 데이터 중심 서비스 개발 또는 효율적인 모델 고도화에 활용되는 다양한 기술에 대한 경험을 보유하신 분
  (Active Learning, Semi/Self-Supervised Learning, Incremental Learning, Domain Generalization등)
• 캐글/알고리즘/공모전 수상, 학술 발표, 논문 게재 등의 경험이 있으신 분",경기.한국,https://www.wanted.co.kr/wd/159568,
넥슨코리아(NEXON),"• 이탈 분석, 유저 세그먼트, 인과 추론, 시계열 데이터 관련 실무 경험이 있으신 분
• 데이터 시각화 및 각종 대시보드 리포트용 지표 생성을 해보신 분
• 모델 학습 및 평가에 필요한 데이터 설계, 수집, 라벨링 등의 작업을 직접 수행한 경험이 있으신 분
• 서비스에 적용된 모델을 다양한 정량 지표를 이용해 모니터링하고 개선해 본 경험이 있으신 분
• 데이터 중심 서비스 개발 또는 효율적인 모델 고도화에 활용되는 다양한 기술에 대한 경험을 보유하신 분
  (Active Learning, Semi/Self-Supervised Learning, Incremental Learning, Domain Generalization 등)
• 캐글/알고리즘/공모전 수상, 학술 발표, 논문 게재 등의 경험이 있으신 분",경기.한국,https://www.wanted.co.kr/wd/159567,
넥슨코리아(NEXON),"• Computer Vision 기술을 포함한 Multimodal AI 및 다양한 AI 기술 트렌드에 대한 지속적인 관심이 있으신 분
• 모델 학습 및 평가에 필요한 데이터 설계, 수집, 라벨링 등의 작업을 직접 수행한 경험이 있으신 분
• 서비스에 적용된 모델을 다양한 정량 지표를 이용해 모니터링하고 개선해 본 경험이 있으신 분
• 데이터 중심 서비스 개발 또는 효율적인 모델 고도화에 활용되는 다양한 기술에 대한 경험을 보유하신 분
  (Active Learning, Semi/Self-Supervised Learning, Incremental Learning, Domain Generalization 등)
• Quantization, Distillation등Modal Compression/Acceleration기술에 대한 경험이 있으신 분
• 게임 산업에서의 Computer Vision기술 적용에 대한 관심이 있으신 분
• 캐글 수상 경험 또는 우수한 리더보드 성적을 보유하신 분",경기.한국,https://www.wanted.co.kr/wd/159531,
핵클(Hackle),"• Hadoop / Spark 등을 통한 ETL 데이터 레이크 운용 및 엔지니어링 경험
• Kubernetes 구축/운영 경험
• Cloud 환경에서의 업무 경험

[핵클이 사용하는 기술]
• AWS Kinesis, AWS Glue, AWS Lamda, AWS S3, AWS EKS, AWS DynamoDB etc
• Kubernetes
• Apache Spark
• Presto/Trino
• Terraform
• Prometheus
• Elastic Search

[채용 절차]
서류전형  - 1차 면접  - 2차 면접 - 처우협의 - 최종합격 

• 서류전형 합격자에 한해 1차(전화인터뷰) 가 진행됩니다.
• 지원서 내용 중 허위사실이 있는 경우에는 지원이 취소될 수 있습니다.
• 본 포지션에 합격하시는 경우, 3개월의 수습기간을 적용합니다.",서울.한국,https://www.wanted.co.kr/wd/159253,"Linux
AWS
DevOps
Docker
VPN
Kubernetes"
슈프리마,"* 업무 분석 능력 및 설계문서 작성 능력 
* 커뮤니케이션 능력  
* 학력 : 학사 이상
* 경력 : 1년 이상, 10년 이하",경기.한국,https://www.wanted.co.kr/wd/159227,"C / C++
Java
JavaScript
C++
Spring Framework"
인터마인즈,"ㆍ이미지/동영상 분석 및 처리를 위한 GPU 활용 경험
ㆍ대용량 데이터 처리 및 분석 경험",경기.한국,https://www.wanted.co.kr/wd/158195,
플래티어,"• Nginx, Haproxy, Taefik 등의 Proxy 서비스 운영 경험이 있으신 분 
• Grafana, Prometheus 등을 활용한 모니터링 시스템에 대한 지식과 경험이 있으신 분 
• 대규모 사용자를 대상으로 한 Infra 구성 및 Service Architecture 설계 참여 경험이 있으신 분 
• 개발 인프라(Sonarqube, Jenkins, Git 등) 개선을 통한 개발 생산성 향상에 기여한 경험이 있는 분 
• 다양한 Public-Cloud(GCP, NCP) 환경에서의 초기 서비스 구성 및 고도화 참여 경험이 있으신 분 
• 데이터사이언스, 개발, 기획 등 Cross Functional 조직과의 협업을 이끌 수 있는 원활한 커뮤니케이션 능력을 보유하신 분",서울.한국,https://www.wanted.co.kr/wd/157383,"BitBucket
Git
JIRA
Azure
AWS
DevOps
ITIL
Kubernetes"
씨제이대한통운(CJ대한통운),"• 대용량 DB (SQL) 성능 튜닝 경험이 있으신 분
• 빅데이터 관련 서비스 개발 경험이 있으신 분
• 빅데이터 프로젝트를 3건 이상 수행해본 경험이 있으신 분",서울.한국,https://www.wanted.co.kr/wd/157213,"GitLab
CSS
TypeScript
React.js
Next.js"
타이드풀(TIDEPOOL),"• Docker 환경 개발 경험
• git 등 형상관리 협업관리 툴 경험",대전.한국,https://www.wanted.co.kr/wd/156932,"Git
Django
Pytorch
HTML
JavaScript
Python
AWS
Docker
PostgreSQL
Kubernetes"
나니아랩스,"• 함께 최신 인공지능 방법론을 연구하고 실제 제품으로 발전시키는 경험을 원하는 분.
• 3D 분야의 데이터를 이해하고 딥러닝에 접목할 수 있는 분.
• 각자 가지고 있는 지식을 공유하며 함께 성장할 수 있는 분.",대전.한국,https://www.wanted.co.kr/wd/156850,"React
Python
TypeScript
Docker
Nginx
CUDA
FastAPI"
뎁스,"• 개발에 대한 열정과 책임감이 있으신 분
• 빅데이터/인공지능 분야에 대한 연구 및 개발 경험이 있으신 분
• 기업 부설 연구소 등의 근무 경험이 있으신 분
• 대학원(석사, 박사 등)에서의 관련 분야 연구 경험이 있으신 분",경남.한국,https://www.wanted.co.kr/wd/156114,"Git
Github
Android
iOS
React
JavaScript
Kotlin
Python"
모플,"- 관련 학과 전공자 우대
- 대용량 & 실시간 데이터 인프라 구축 및 운영 경험",대전.한국,https://www.wanted.co.kr/wd/154911,"Git
MongoDB
Pytorch
Spark
Node.js
Python
RDBMS
Kubernetes"
골든플래닛,"ㆍBI 시스템 경험자 우대
ㆍBI Tool(Tableau, Qlikview, BI-Matrix 등) 경험자 우대
ㆍ데이터 처리, 분석, 모델링 관련 자격증 보유자 우대",서울.한국,https://www.wanted.co.kr/wd/154764,"C#
Java
Python
SQL
Data Analysis
BI
Tableau
개발
데이터베이스
SQL 서버
API
모델링
데이터 분석
설계
데이터 구조
데이터베이스 설계
데이터베이스 관리
데이터 입력
데이터 통합
연구 및 개발
데이터베이스 개발
기술 개발
기술 관리
QlikView
데이터 수집
Datastage
연구 설계
모델링 및 시뮬레이션
정부 업무
연구 관리
SQL DB2
SQL Azure
데이터베이스 관리
전자정부프레임워크"
아키드로우,"• 스타트업 근무 경험이 있으신 분
• 홈인테리어에 대한 관심도가 높고, 관련 서비스 경험이 있으신 분
• Generated AI 개발에 관심이 있으신 분",서울.한국,https://www.wanted.co.kr/wd/154682,"Git
React
WebGL
TypeScript
Redux"
펑타이그레이터차이나(피티코리아),"- 영어 가능하신 분
- 빅데이터 플랫폼 구축, 운영 경험이 있으신 분",서울.한국,https://www.wanted.co.kr/wd/154140,AWS
비트코퍼레이션,"• Python 기반의 멀티쓰레딩 및 비동기, 분산 처리 등에 개발 경험이 있으신 분
• AWS Cloud을 활용한 업무 경험
• Git / JIRA / Confluence 통합환경 경험이 있는 분
• 비즈니스에 대한 이해를 바탕으로 논리적인 해결책을 제시하고 개발까지 이어가는 것을 즐기시는 분
• MSA 기반의 개발 및 활용 경험
• 회사와 함께 성장하며 지식을 공유하고 커뮤니케이션이 원활하신 분",경기.한국,https://www.wanted.co.kr/wd/151397,"Confluence
Android
React
Java
Kotlin
Swift
AWS
React Native"
비트나인,"· DBMS전환(이기종 DB TO DB Migration) 및 DBA 경력자
· DBMS QA(DBMS 기능 및 성능테스트) 경험자",서울.한국,https://www.wanted.co.kr/wd/151239,"서비스 관리
시스템 관리"
카카오브레인,"• Language 및 Vision-Language 기반 모델 학습을 위한 데이터셋 수집 경험
• 고성능 GPU 클러스터를 활용한 거대모델 학습 경험
• Ray, Spark 등의 분산처리 프레임워크를 이용한 프로젝트 경험

영입절차
• 서류 심사 ＞ 1차 코딩테스트 ＞ 1차 인터뷰 ＞ 2차 코딩테스트 ＞ 2차 인터뷰 ＞ 3차 CEO 인터뷰(Optional) ＞ 입사 확정 
• 영입 프로세스는 필요에 따라 생략되거나 추가될 수 있습니다.
• 해당 포지션의 고용형태는 정규직(수습 3개월)입니다.
* 본 영입은 수시모집으로 영입완료 시 조기마감 될 수 있습니다.

기타사항
• 카카오브레인은 증명사진, 주민등록번호, 가족관계, 혼인여부 등 영입과 관련없는 개인정보를 요구하지 않습니다.
• 보훈대상자 및 장애인 여부는 영입 과정에서 어떠한 불이익도 미치지 않습니다.
• 필요 시 지원자의 동의 하에 평판조회 절차가 진행될 수 있으며, 평판조회 결과에 따라 영입이 취소될 수 있습니다.

필수제출서류
• 자유 양식의 상세 경력 기반 국문 or 영문 이력서 제출해 주시면 됩니다.
• 이력서는 반드시 PDF로 제출 부탁드립니다. (압축파일 or 노션페이지 PDF 변환본 제출 불가)
• 제출해 주신 내용 중 허위 사실이 있을 경우 영입이 취소될 수 있습니다.",경기.한국,https://www.wanted.co.kr/wd/151080,
엔에이치엔크로센트,"• 클라우드 자격증（CKA，CKAD, CKS）보유
• 빅데이터 분석플랫폼 구축 및 운영 경험
• 대규모 인프라/서비스 구축 및 운영 경험",서울.한국,https://www.wanted.co.kr/wd/150166,"Android
.NET
iOS
Linux
MySQL
Spark
C / C++
HTML
Java
ObjectiveC
Python
SQL
Swift
Agile
AWS
C++
VM웨어
DevOps
Jenkins
Mac
PMP
Citrix
CISA
OpenStack
Xamarin
Xen
영어 실력
OSS
Kubernetes"
하나투어,"• MSTR 운영 및 개발 유경험자
• OLAP 다차원 모델링 및 대시보드 시각화 경험
• 데이터 기반 문제 해결 능력 보유자",서울.한국,https://www.wanted.co.kr/wd/149760,"Django
Flask
Linux
MySQL
Oracle
NoSQL"
미리디,"• 통계학 전공자 또는 통계학 관련 지식 보유
• 팀 리딩 경험이 있으신 분 (4인이상 팀원의 실무매니징과 휴먼매니징)
• 데이터기반 인사이트를 바탕으로 실제 지표상승과 하락, 문제해결과 실패를 경험해보신 분
• 온라인광고 플랫폼을 설정하고 운영해본 경험
• 데이터 분석을 위한 통계 / 딥러닝 / 머신러닝 모델링 경험",서울.한국,https://www.wanted.co.kr/wd/148699,"React
CSS
HTML
JavaScript
Python
TypeScript
AWS
Spa"
라포랩스(퀸잇),"• 머신러닝 프로젝트를 통해 유의미한 비즈니스 임팩트를 만들어 낸 경험이 있으신 분
• 머신러닝 논문에서 핵심 개념을 이해하고 구현할 수 있는 분
• 머신러닝 알고리즘 개발 경험과 MLOps에 대한 이해가 있으신 분
• Kubernetes 에 대한 기본적인 이해가 있으신 분
• GCP, AWS 등 클라우드 서비스 사용 경험이 있으신 분",서울.한국,https://www.wanted.co.kr/wd/148369,"Java
Kotlin
Python
SQL
AWS
Spring Framework"
휴이노에임,"• 의료, 헬스케어 도메인의 경험이 있으신 분
• 데이터 분석, 딥러닝, 머신러닝 알고리즘에 대한 이해
• 대용량 데이터베이스 최적화 경험이 있으신 분
• 분산 처리 기술에 대한 깊은 이해를 갖고 계신 분
• Modern Data Stack(DBMS, Orchestration Tool, Data Processing Framework, Data Lake, Querying Tools,..) 경험이 있으신 분
• CI/CD, DevOps, GitOps, MLOps에 대한 경험 또는 이해가 있으신 분
• On-premise 환경의 Infra 구성 및 배포 경험이 있으신 분
• AWS(Athena, EMR, RedShift,..) 등 Cloud 환경 개발 경험이 있으신 분
• Frontend/Backend 개발 경험 또는 이해가 있으신 분",서울.한국,https://www.wanted.co.kr/wd/148262,"Git
Github
Pytorch
Tensorflow
Python
SQL
AWS
Docker
PostgreSQL
Kubernetes"
중앙일보,"• GCP, AWS 등 클라우드 플랫폼 경험을 보유한 분
• Tableau, Data Studio 등 데이터 시각화 툴 경험을 보유한 분
• Google Analytics, GTM 프로젝트 운영을 경험한 분
• 실시간 데이터 파이프라인 설계, 구축 및 운영을 경험한 분",서울.한국,https://www.wanted.co.kr/wd/147952,
엔에이치엔크로센트,"- 상기 개발스택중 1개 이상 유경험 2년 이상
- 분산처리관련 석사학위 보유자
- 메시지 패싱 프로토콜 설계/구현 경험자",서울.한국,https://www.wanted.co.kr/wd/147912,"Android
.NET
iOS
Linux
MySQL
Spark
C / C++
HTML
Java
ObjectiveC
Python
SQL
Swift
Agile
AWS
C++
VM웨어
DevOps
Jenkins
Mac
PMP
Citrix
CISA
OpenStack
Xamarin
Xen
영어 실력
OSS
Kubernetes"
라포랩스(퀸잇),"[이런 분과 더욱 함께 하고 싶어요]

• 머신러닝 모델, 특히 개인화 추천시스템 Ops 관련 경험이 있으신 분
• DevOps 관련 경험 혹은 지식(Infrastructure as Code)이 있으신 분
• 대용량 트래픽 기반 서비스 운영 경험이 있으신 분
• Spark를 활용한 대용량 데이터 처리 경험이 있으신 분
• 추천 시스템 관련 알고리즘 (collaborative filtering, gbm, transformer 등) 에 대한 이해가 있으신 분",서울.한국,https://www.wanted.co.kr/wd/147777,"Java
Kotlin
Python
SQL
AWS
Spring Framework"
한국투자증권,"- 증권, 및 금융권 관련 업무 수행 경험 보유",서울.한국,https://www.wanted.co.kr/wd/147331,
한국투자증권,"- 증권 및 금융권 데이터 분석 업무 경험
- 데이터 분석 활용 스킬(상급)
- 빅데이터 분석 플랫폼을 활용한 분석 모델링 경험
- 시각화툴(Tableau)을 활용한 데이터 시각화 경험",서울.한국,https://www.wanted.co.kr/wd/146639,
하나금융티아이,"• 정량/정성 UX 리서치 설계부터 분석까지 리딩 경험(리서치 규모 무관)
• 금융 분야 UX 기획/리서치 경험
• 통계 기반 정량적 데이터 분석 경험",서울.한국,https://www.wanted.co.kr/wd/145248,
하나금융티아이,"• 최신 데이터 분석 트렌드에 대한 이해 및 활용 경험
• 프로세스 마이닝에 대한 이해 및 활용 경험
• 금융 도메인 데이터 분석 경험(은행, 카드, 금융투자, 보험, CB 데이터 등)",서울.한국,https://www.wanted.co.kr/wd/145246,
메디트(Medit),"• OpenGL을 사용한 3D Application에 대한 개발 경험
• 상용 Desktop Application 개발 경험
• 애자일 개발 방법론에 따른 개발 경험",서울.한국,https://www.wanted.co.kr/wd/143900,"TypeScript
C++
Qt"
메디트(Medit),"• OpenGL을 사용한 3D Application에 대한 개발 경험
• 상용 Desktop Application 개발 경험
• 애자일 개발 방법론에 따른 개발 경험",서울.한국,https://www.wanted.co.kr/wd/143899,"TypeScript
C++
Qt"
이마고웍스,"• Mesh 또는 CT 데이터에 대한 개발 경험이 있으신 분
• MLOps 또는 DataOps에 대한 개발 경험이 있으신 분
• 그래픽스 파이프라인에 대한 이해가 있으신 분",서울.한국,https://www.wanted.co.kr/wd/143758,
스튜디오사월,• 스타트업에 대한 이해도 높은 분,서울.한국,https://www.wanted.co.kr/wd/143684,"Git
Firebase
Python
SQL
AWS
REST
Restful API"
안티그래비티,"# 우대 사항
이런 경험 가지신 분, 레드카펫 깔아드립니다.
    
- 컴퓨터비전 석사 이상
- AI/이미지 프로세싱 연구 프로젝트 경험 2년 이상
- Deep Learning 기술 접목한 서비스 구축 경험
- AI/머신러닝/딥러닝 관련 논문 발표 경험 보유",서울.한국,https://www.wanted.co.kr/wd/143273,
에이블애널리틱스,"• OLAP/ETL 툴 컨셉에 대한 이해
• Cloud 환경 경험
• 데이터 품질관리 관련 경험
• 데이터 분석 관련 자격증 소지자
• 데이터 기반 문제해결능력 보유하신 분
• 영어가능자, 통계분석능숙자, 해당직무 근무경험, 석사학위 수여자, 박사학위 수여자",서울.한국,https://www.wanted.co.kr/wd/143156,"BI
ETL
OLAP"
